competition,player_id,player_name,appearances,first_date,last_date,mean_minutes,mean_pir
eurocup,gerasimov timofei||eurocup,"Gerasimov, Timofei",1,2017-12-20,2017-12-20,2.2333333333333334,-1.0
eurocup,gibson danny||eurocup,"Gibson, Danny",13,2017-10-11,2018-01-17,20.60897435897436,5.846153846153846
eurocup,gibson kyle||eurocup,"Gibson, Kyle",13,2017-10-11,2018-01-17,28.65128205128205,7.461538461538462
eurocup,giedraitis rokas||eurocup,"Giedraitis, Rokas",13,2017-10-11,2018-01-17,24.81282051282051,11.538461538461538
eurocup,giffey niels||eurocup,"Giffey, Niels",9,2017-10-11,2018-01-17,20.5962962962963,7.555555555555555
eurocup,girdziunas mindaugas||eurocup,"Girdziunas, Mindaugas",5,2017-12-20,2018-01-17,13.953333333333333,5.6
eurocup,gladness mickell||eurocup,"Gladness, Mickell",10,2017-10-11,2017-12-27,20.268333333333334,11.2
eurocup,gomes beto||eurocup,"Gomes, Beto",13,2017-10-11,2018-01-17,28.5525641025641,11.076923076923077
eurocup,gordic nemanja||eurocup,"Gordic, Nemanja",13,2017-10-11,2018-01-17,27.107692307692307,9.307692307692308
eurocup,gordon drew||eurocup,"Gordon, Drew",12,2017-10-11,2018-01-10,23.675,17.583333333333332
eurocup,grigonis marius||eurocup,"Grigonis, Marius",13,2017-10-11,2018-01-17,24.29615384615385,12.307692307692308
eurocup,guenther per||eurocup,"Guenther, per",8,2017-10-17,2017-12-19,17.208333333333332,1.625
eurocup,gutierrez jorge||eurocup,"Gutierrez, Jorge",13,2017-10-11,2018-01-17,20.496153846153845,8.076923076923077
eurocup,halperin yotam||eurocup,"Halperin, Yotam",10,2017-10-11,2017-12-27,14.194999999999999,4.2
eurocup,hammink shane||eurocup,"Hammink, Shane",10,2017-10-11,2017-12-27,18.938333333333333,5.5
eurocup,harangody luke||eurocup,"Harangody, Luke",7,2017-10-10,2017-12-19,24.597619047619048,13.857142857142858
eurocup,hardy dwight||eurocup,"Hardy, Dwight",13,2017-10-11,2018-01-16,29.311538461538458,12.23076923076923
eurocup,harper demonte||eurocup,"Harper, Demonte",13,2017-10-11,2018-01-17,25.064102564102562,10.153846153846153
eurocup,harper justin||eurocup,"Harper, Justin",13,2017-10-11,2018-01-17,19.5525641025641,8.538461538461538
eurocup,hayes kenny||eurocup,"Hayes, Kenny",13,2017-10-11,2018-01-17,25.07179487179487,11.384615384615385
eurocup,hendrix richard||eurocup,"Hendrix, Richard",12,2017-10-11,2018-01-10,20.436111111111114,14.416666666666666
eurocup,henry pierria||eurocup,"Henry, Pierria",10,2017-10-10,2017-12-26,25.583333333333336,16.3
eurocup,hervelle axel||eurocup,"Hervelle, Axel",10,2017-10-11,2017-12-27,18.54,6.6
eurocup,hobbs braydon||eurocup,"Hobbs, Braydon",13,2017-10-11,2018-01-17,20.84102564102564,10.076923076923077
eurocup,hogue dustin||eurocup,"Hogue, Dustin",5,2017-12-20,2018-01-17,23.516666666666666,19.0
eurocup,hopson scotty||eurocup,"Hopson, Scotty",13,2017-10-11,2018-01-16,21.76282051282051,11.692307692307692
eurocup,howard william||eurocup,"Howard, William",13,2017-10-11,2018-01-17,23.5525641025641,9.692307692307692
eurocup,howell richard||eurocup,"Howell, Richard",7,2017-10-11,2017-12-06,19.623809523809523,11.285714285714286
eurocup,hundt bennet||eurocup,"Hundt, Bennet",10,2017-10-11,2017-12-27,6.9816666666666665,0.6
eurocup,iannuzzi antonio||eurocup,"Iannuzzi, Antonio",13,2017-10-11,2018-01-17,19.930769230769233,5.923076923076923
eurocup,ilic aleksa||eurocup,"Ilic, Aleksa",11,2017-10-11,2018-01-17,17.833333333333332,7.0
eurocup,ilnitskiy stanislav||eurocup,"Ilnitskiy, Stanislav",10,2017-10-11,2018-01-16,5.078333333333333,0.8
eurocup,ivanovic nikola||eurocup,"Ivanovic, Nikola",13,2017-10-11,2018-01-17,25.184615384615384,16.153846153846153
eurocup,ivlev vladimir||eurocup,"Ivlev, Vladimir",12,2017-10-11,2018-01-16,9.545833333333333,2.0833333333333335
eurocup,jaiteh mam||eurocup,"Jaiteh, Mam",13,2017-10-11,2018-01-17,22.819230769230767,11.538461538461538
eurocup,jallow karim||eurocup,"Jallow, Karim",6,2017-11-08,2018-01-17,1.0361111111111112,0.8333333333333334
eurocup,jankovic vladimir||eurocup,"Jankovic, Vladimir",9,2017-10-11,2017-12-27,18.74074074074074,7.888888888888889
eurocup,jasaitis simas||eurocup,"Jasaitis, Simas",10,2017-10-11,2017-12-27,17.048333333333336,7.2
eurocup,jelinek david||eurocup,"Jelinek, David",10,2017-10-11,2017-12-27,18.926666666666666,2.7
eurocup,jerrells curtis||eurocup,"Jerrells, Curtis",2,2017-10-11,2017-10-17,32.63333333333333,18.5
eurocup,johnson chris||eurocup,"Johnson, Chris",12,2017-10-11,2018-01-16,8.356944444444444,2.6666666666666665
eurocup,johnson jajuan||eurocup,"Johnson, Jajuan",13,2017-10-11,2018-01-17,31.41025641025641,18.153846153846153
eurocup,jomantas arturas||eurocup,"Jomantas, Arturas",13,2017-10-11,2018-01-17,12.974358974358974,3.3076923076923075
eurocup,jones andre||eurocup,"Jones, Andre",13,2017-10-11,2018-01-17,12.612820512820512,0.5384615384615384
eurocup,jovanovic slobodan||eurocup,"Jovanovic, Slobodan",3,2017-11-08,2017-12-27,0.022222222222222223,0.0
eurocup,jovic stefan||eurocup,"Jovic, Stefan",8,2017-10-11,2018-01-17,16.375,5.875
eurocup,joyce dru||eurocup,"Joyce, Dru",9,2017-11-07,2018-01-17,21.942592592592593,6.444444444444445
eurocup,juskevicius adas||eurocup,"Juskevicius, Adas",10,2017-10-11,2017-12-27,27.98333333333333,12.9
eurocup,kaba alpha||eurocup,"Kaba, Alpha",13,2017-10-11,2018-01-17,15.824358974358974,8.23076923076923
eurocup,kadji kenny||eurocup,"Kadji, Kenny",10,2017-10-10,2017-12-26,23.475,8.3
eurocup,kahudi charles||eurocup,"Kahudi, Charles",12,2017-10-11,2018-01-17,27.47083333333333,12.333333333333334
eurocup,kaimakoglou kostas||eurocup,"Kaimakoglou, Kostas",4,2017-10-11,2017-11-01,15.9125,4.75
eurocup,karasev sergey||eurocup,"Karasev, Sergey",13,2017-10-11,2018-01-17,29.067948717948717,14.923076923076923
eurocup,karnowski przemek||eurocup,"Karnowski, Przemek",10,2017-10-11,2017-12-27,18.285,7.2
eurocup,katic toni||eurocup,"Katic, Toni",13,2017-10-11,2018-01-16,8.35897435897436,1.6923076923076923
eurocup,kempton tim||eurocup,"Kempton, Tim",4,2017-10-11,2017-11-01,9.875,5.75
eurocup,khvostov dmitry||eurocup,"Khvostov, Dmitry",12,2017-10-11,2018-01-16,14.293055555555554,2.6666666666666665
eurocup,kidd stanton||eurocup,"Kidd, Stanton",13,2017-10-11,2018-01-17,15.306410256410256,5.923076923076923
eurocup,king alex||eurocup,"King, Alex",13,2017-10-11,2018-01-17,6.384615384615385,1.6923076923076923
eurocup,kinsey tarence||eurocup,"Kinsey, Tarence",7,2017-11-01,2017-12-27,22.833333333333332,7.714285714285714
eurocup,kljajic jovan||eurocup,"Kljajic, Jovan",1,2017-12-06,2017-12-06,0.7333333333333333,3.0
eurocup,koksal goksenin||eurocup,"Koksal, Goksenin",13,2017-10-11,2018-01-16,17.006410256410255,3.8461538461538463
eurocup,kolesnikov evgeny||eurocup,"Kolesnikov, Evgeny",11,2017-10-11,2018-01-16,8.274242424242424,-0.2727272727272727
eurocup,konuk mert||eurocup,"Konuk, Mert",3,2017-10-10,2017-12-13,0.0,0.0
eurocup,koshcheev andrey||eurocup,"Koshcheev, Andrey",5,2017-10-11,2017-12-06,7.683333333333333,0.2
eurocup,kosut emircan||eurocup,"Kosut, Emircan",9,2017-10-18,2018-01-17,5.851851851851851,1.6666666666666667
eurocup,kraemer david||eurocup,"Kraemer, David",8,2017-10-10,2017-12-27,9.710416666666667,4.25
eurocup,kramer chris||eurocup,"Kramer, Chris",12,2017-10-11,2018-01-17,27.443055555555556,16.083333333333332
eurocup,kruslin filip||eurocup,"Kruslin, Filip",11,2017-10-11,2018-01-03,23.116666666666667,6.363636363636363
eurocup,kulagin dmitry||eurocup,"Kulagin, Dmitry",9,2017-11-01,2018-01-16,23.175925925925927,11.666666666666666
eurocup,kuric kyle||eurocup,"Kuric, Kyle",13,2017-10-11,2018-01-17,24.670512820512823,15.307692307692308
eurocup,lacey trevor||eurocup,"Lacey, Trevor",12,2017-10-11,2018-01-16,21.184722222222224,13.25
eurocup,landry kyle||eurocup,"Landry, Kyle",13,2017-10-11,2018-01-17,19.957692307692305,9.615384615384615
eurocup,lang nicolas||eurocup,"Lang, Nicolas",10,2017-10-11,2018-01-17,13.066666666666666,2.3
eurocup,laprovittola nicolas||eurocup,"Laprovittola, Nicolas",10,2017-10-11,2017-12-26,12.02,8.0
eurocup,lasme stephane||eurocup,"Lasme, Stephane",13,2017-10-11,2018-01-16,27.726923076923075,20.53846153846154
eurocup,lavrinovic darjus||eurocup,"Lavrinovic, Darjus",10,2017-10-11,2017-12-27,14.011666666666667,10.3
eurocup,lavrinovic ksistof||eurocup,"Lavrinovic, Ksistof",10,2017-10-11,2017-12-27,22.273333333333333,11.5
eurocup,lazarev ivan||eurocup,"Lazarev, Ivan",10,2017-10-11,2018-01-17,6.661666666666666,2.0
eurocup,lechthaler luca||eurocup,"Lechthaler, Luca",13,2017-10-11,2018-01-17,6.044871794871795,0.6923076923076923
eurocup,leonavicius gintaras||eurocup,"Leonavicius, Gintaras",10,2017-10-11,2017-12-27,13.513333333333332,1.1
eurocup,lesca remy||eurocup,"Lesca, Remy",10,2017-10-11,2017-12-27,15.821666666666667,3.9
eurocup,leslie travis||eurocup,"Leslie, Travis",4,2017-12-06,2017-12-27,28.7,10.5
eurocup,levshin denis||eurocup,"Levshin, Denis",1,2017-12-20,2017-12-20,3.1,0.0
eurocup,lewis trey||eurocup,"Lewis, Trey",10,2017-10-10,2017-12-27,23.935,9.8
eurocup,lighty david||eurocup,"Lighty, David",13,2017-10-11,2018-01-17,25.583333333333332,10.307692307692308
eurocup,llompart pedro||eurocup,"Llompart, Pedro",7,2017-12-06,2018-01-16,22.885714285714283,3.7142857142857144
eurocup,lockett trent||eurocup,"Lockett, Trent",13,2017-10-11,2018-01-16,27.47307692307692,10.307692307692308
eurocup,lopez javi||eurocup,"Lopez, Javi",1,2018-01-02,2018-01-02,0.0,0.0
eurocup,loubaki fred||eurocup,"Loubaki, Fred",6,2017-11-08,2017-12-27,1.1083333333333332,-0.3333333333333333
eurocup,lucas kalin||eurocup,"Lucas, Kalin",6,2017-11-08,2017-12-27,21.291666666666668,6.666666666666667
eurocup,lucic vladimir||eurocup,"Lucic, Vladimir",3,2017-10-11,2017-10-25,23.677777777777777,19.0
eurocup,lukauskis mindaugas||eurocup,"Lukauskis, Mindaugas",12,2017-10-11,2018-01-17,15.225,4.5
eurocup,lydeka tautvydas||eurocup,"Lydeka, Tautvydas",7,2017-12-05,2018-01-17,17.133333333333333,8.714285714285714
eurocup,macvan milan||eurocup,"Macvan, Milan",12,2017-10-11,2018-01-17,22.4375,13.833333333333334
eurocup,madgen ben||eurocup,"Madgen, Ben",8,2017-10-11,2018-01-17,18.775000000000002,3.875
eurocup,maledon theo||eurocup,"Maledon, Theo",8,2017-10-17,2018-01-17,1.3729166666666668,-0.125
eurocup,maric nikola||eurocup,"Maric, Nikola",3,2017-10-11,2017-10-25,0.0,0.0
eurocup,marinkovic vanja||eurocup,"Marinkovic, Vanja",9,2017-10-11,2017-12-27,25.303703703703704,8.555555555555555
eurocup,markoishvili manuchar||eurocup,"Markoishvili, Manuchar",13,2017-10-11,2018-01-16,27.657692307692308,7.615384615384615
eurocup,markota damir||eurocup,"Markota, Damir",7,2017-12-06,2018-01-16,16.923809523809524,6.0
eurocup,mattisseck jonas||eurocup,"Mattisseck, Jonas",3,2017-12-12,2018-01-17,1.4611111111111112,0.6666666666666666
eurocup,mavrokefalidis loukas||eurocup,"Mavrokefalidis, Loukas",11,2017-10-11,2018-01-17,24.268181818181816,16.818181818181817
eurocup,mayor igor||eurocup,"Mayor, Igor",5,2017-10-17,2017-11-15,0.0,0.0
eurocup,mazzola valerio||eurocup,"Mazzola, Valerio",13,2017-10-11,2018-01-17,10.92051282051282,1.0769230769230769
eurocup,mbakwe trevor||eurocup,"Mbakwe, Trevor",11,2017-10-11,2018-01-17,20.753030303030304,11.909090909090908
eurocup,mckissic shaquielle||eurocup,"Mckissic, Shaquielle",6,2017-10-11,2017-11-14,14.444444444444443,8.0
eurocup,meiers martins||eurocup,"Meiers, Martins",7,2017-10-11,2017-12-06,5.416666666666667,1.0
eurocup,mejia sammy||eurocup,"Mejia, Sammy",10,2017-10-10,2017-12-26,29.583333333333332,13.3
eurocup,mekel gal||eurocup,"Mekel, Gal",13,2017-10-11,2018-01-16,20.434615384615384,9.692307692307692
eurocup,melian luis||eurocup,"Melian, Luis",1,2017-12-13,2017-12-13,0.0,0.0
eurocup,mendia borja||eurocup,"Mendia, Borja",10,2017-10-11,2017-12-27,1.7766666666666666,-0.3
eurocup,miller patrick||eurocup,"Miller, Patrick",10,2017-10-11,2017-12-27,26.348333333333336,16.2
eurocup,mockevicius egidijus||eurocup,"Mockevicius, Egidijus",5,2017-12-20,2018-01-17,15.2,10.8
eurocup,morency jean-frederic||eurocup,"Morency, Jean-Frederic",13,2017-10-11,2018-01-17,14.234615384615385,3.5384615384615383
eurocup,morgan raymar||eurocup,"Morgan, Raymar",10,2017-10-10,2017-12-26,30.118333333333332,14.1
eurocup,motovilov grigory||eurocup,"Motovilov, Grigory",2,2017-10-18,2017-11-08,0.0,0.0
eurocup,mumbru alex||eurocup,"Mumbru, Alex",10,2017-10-11,2017-12-27,22.705000000000002,12.4
eurocup,murphy kevin||eurocup,"Murphy, Kevin",13,2017-10-11,2018-01-16,16.32179487179487,8.23076923076923
eurocup,murry toure||eurocup,"Murry, Toure",10,2017-10-10,2017-12-27,22.958333333333336,8.5
eurocup,musa dzanan||eurocup,"Musa, Dzanan",13,2017-10-11,2018-01-16,20.333333333333332,12.0
eurocup,mussini federico||eurocup,"Mussini, Federico",13,2017-10-11,2018-01-16,11.202564102564102,-0.46153846153846156
eurocup,ndour maurice||eurocup,"Ndour, Maurice",6,2017-12-13,2018-01-16,18.525000000000002,8.166666666666666
eurocup,nelson demarcus||eurocup,"Nelson, Demarcus",10,2017-10-11,2018-01-17,21.19833333333333,7.1
eurocup,nelyubov ivan||eurocup,"Nelyubov, Ivan",2,2017-10-11,2017-10-24,0.0,0.0
eurocup,nevels garrett||eurocup,"Nevels, Garrett",7,2017-10-11,2018-01-16,13.830952380952382,4.142857142857143
eurocup,nichols demetris||eurocup,"Nichols, Demetris",12,2017-10-11,2018-01-16,29.52638888888889,11.333333333333334
eurocup,nikic kresimir||eurocup,"Nikic, Kresimir",6,2017-10-11,2018-01-10,5.772222222222222,0.5
eurocup,nikolic danilo||eurocup,"Nikolic, Danilo",12,2017-10-11,2018-01-17,15.566666666666668,2.5833333333333335
eurocup,nikolic zoran||eurocup,"Nikolic, Zoran",13,2017-10-11,2018-01-17,14.906410256410256,8.23076923076923
eurocup,normantas margiris||eurocup,"Normantas, Margiris",9,2017-10-11,2017-12-20,1.82962962962963,0.4444444444444444
eurocup,noua amine||eurocup,"Noua, Amine",12,2017-10-11,2018-01-17,22.477777777777778,8.5
eurocup,nwaelele onyenma||eurocup,"Nwaelele, Onyenma",4,2017-10-11,2017-10-31,17.208333333333332,4.0
eurocup,odom roderick||eurocup,"Odom, Roderick",7,2017-10-31,2017-12-27,25.604761904761908,8.428571428571429
eurocup,ogunsipe marvin||eurocup,"Ogunsipe, Marvin",1,2017-11-15,2017-11-15,0.0,0.0
eurocup,ohayon yogev||eurocup,"Ohayon, Yogev",9,2017-10-17,2017-12-27,21.20925925925926,1.7777777777777777
eurocup,ohlbrecht tim||eurocup,"Ohlbrecht, Tim",1,2017-12-27,2017-12-27,16.366666666666667,11.0
eurocup,okeke david||eurocup,"Okeke, David",13,2017-10-11,2018-01-17,12.792307692307693,5.153846153846154
eurocup,oliver albert||eurocup,"Oliver, Albert",13,2017-10-11,2018-01-16,16.887179487179488,7.538461538461538
eurocup,omic alen||eurocup,"Omic, Alen",10,2017-10-11,2017-12-27,16.966666666666665,7.3
eurocup,owens josh||eurocup,"Owens, Josh",10,2017-10-10,2017-12-26,19.533333333333335,10.3
eurocup,ozdemiroglu dogus||eurocup,"Ozdemiroglu, Dogus",13,2017-10-11,2018-01-17,4.607692307692308,0.15384615384615385
eurocup,ozmizrak kartal||eurocup,"Ozmizrak, Kartal",13,2017-10-11,2018-01-17,8.697435897435897,3.3076923076923075
eurocup,pape till||eurocup,"Pape, Till",9,2017-10-10,2017-12-27,3.1444444444444444,-0.1111111111111111
eurocup,parente davide||eurocup,"Parente, Davide",13,2017-10-11,2018-01-17,0.18205128205128204,-0.15384615384615385
eurocup,pasecniks anzejs||eurocup,"Pasecniks, Anzejs",13,2017-10-11,2018-01-16,16.9474358974359,11.076923076923077
eurocup,patterson lamar||eurocup,"Patterson, Lamar",13,2017-10-11,2018-01-17,29.484615384615385,15.384615384615385
eurocup,pauli oriol||eurocup,"Pauli,  Oriol",13,2017-10-11,2018-01-16,18.856410256410257,9.307692307692308
eurocup,paunic ivan||eurocup,"Paunic, Ivan",10,2017-10-10,2017-12-26,16.608333333333334,3.6
eurocup,pecarski marko||eurocup,"Pecarski, Marko",10,2017-10-11,2017-12-27,12.57,5.4
eurocup,peiners zanis||eurocup,"Peiners, Zanis",10,2017-10-11,2017-12-27,29.561666666666667,17.7
eurocup,peno stefan||eurocup,"Peno, Stefan",13,2017-10-11,2018-01-17,17.662820512820513,7.769230769230769
eurocup,perkovic toni||eurocup,"Perkovic, Toni",3,2017-12-27,2018-01-16,0.49444444444444446,0.0
eurocup,perperoglou stratos||eurocup,"Perperoglou, Stratos",10,2017-10-11,2017-12-27,23.858333333333334,7.9
eurocup,peterson travis||eurocup,"Peterson, Travis",13,2017-10-11,2018-01-17,23.307692307692307,10.615384615384615
eurocup,pietrus florent||eurocup,"Pietrus, Florent",4,2017-10-11,2017-10-31,14.529166666666667,1.75
eurocup,poeta giuseppe||eurocup,"Poeta, Giuseppe",13,2017-10-11,2018-01-17,14.124358974358975,4.769230769230769
eurocup,pongo marcell||eurocup,"Pongo, Marcell",3,2017-10-10,2017-12-27,4.016666666666667,2.3333333333333335
eurocup,ponkrashov anton||eurocup,"Ponkrashov, Anton",13,2017-10-11,2018-01-16,20.48205128205128,10.307692307692308
eurocup,popovic petar||eurocup,"Popovic, Petar",12,2017-10-11,2018-01-17,11.054166666666667,3.0
eurocup,preldzic emir||eurocup,"Preldzic, Emir",10,2017-10-11,2018-01-10,22.6,8.8
eurocup,prepelic klemen||eurocup,"Prepelic, Klemen",9,2017-10-11,2017-12-27,27.024074074074075,13.444444444444445
eurocup,qvale brian||eurocup,"Qvale, Brian",13,2017-10-11,2018-01-16,16.0025641025641,8.615384615384615
eurocup,rabaseda xavier||eurocup,"Rabaseda, Xavier",12,2017-10-11,2018-01-16,15.429166666666667,4.583333333333333
eurocup,radosavljevic bogdan||eurocup,"Radosavljevic, Bogdan",8,2017-10-18,2017-12-20,14.889583333333334,5.75
eurocup,ragland joe||eurocup,"Ragland, Joe",11,2017-10-11,2018-01-03,24.822727272727274,14.090909090909092
eurocup,ramljak ivan||eurocup,"Ramljak, Ivan",6,2017-11-01,2017-12-20,10.311111111111112,2.5
eurocup,redding reggie||eurocup,"Redding, Reggie",13,2017-10-11,2018-01-17,23.617948717948714,12.153846153846153
eurocup,redivo lucio||eurocup,"Redivo, Lucio",10,2017-10-11,2017-12-27,15.618333333333334,6.1
eurocup,renfroe alex||eurocup,"Renfroe, Alex",13,2017-10-11,2018-01-16,25.420512820512823,10.0
eurocup,reynolds jalen||eurocup,"Reynolds, Jalen",13,2017-10-11,2018-01-16,23.97179487179487,14.153846153846153
eurocup,reynolds scottie||eurocup,"Reynolds, Scottie",13,2017-10-11,2018-01-17,21.375641025641023,10.615384615384615
eurocup,rimsa tomas||eurocup,"Rimsa, Tomas",1,2017-10-25,2017-10-25,0.0,0.0
eurocup,roberson john||eurocup,"Roberson, John",13,2017-10-11,2018-01-17,26.393589743589743,17.76923076923077
eurocup,roberts ronald||eurocup,"Roberts, Ronald",4,2017-12-06,2017-12-27,20.76666666666667,11.0
eurocup,rohwer bjoern||eurocup,"Rohwer, Bjoern",6,2017-10-10,2017-12-06,1.8222222222222222,0.5
eurocup,roos maxime||eurocup,"Roos, Maxime",10,2017-10-11,2017-12-27,13.991666666666665,0.8
eurocup,saibou joshiko||eurocup,"Saibou, Joshiko",13,2017-10-11,2018-01-17,14.565384615384614,3.3076923076923075
eurocup,salgado javi||eurocup,"Salgado, Javi",6,2017-11-08,2017-12-27,14.952777777777778,6.333333333333333
eurocup,salic doko||eurocup,"Salic, Doko",10,2017-10-11,2017-12-27,19.473333333333333,7.7
eurocup,samuels samardo||eurocup,"Samuels, Samardo",2,2017-11-08,2017-11-14,22.208333333333336,13.0
eurocup,sane landing||eurocup,"Sane, Landing",11,2017-10-11,2018-01-02,15.05909090909091,5.818181818181818
eurocup,sant-roos  howard||eurocup,"Sant-Roos , Howard",13,2017-10-11,2018-01-17,28.955128205128208,17.23076923076923
eurocup,schneider tim||eurocup,"Schneider, Tim",12,2017-10-11,2018-01-17,13.081944444444444,2.8333333333333335
eurocup,seeley dennis||eurocup,"Seeley, Dennis",13,2017-10-11,2018-01-16,22.155128205128204,9.692307692307692
eurocup,sehovic sead||eurocup,"Sehovic, Sead",12,2017-10-17,2018-01-17,11.884722222222223,4.5
eurocup,sehovic suad||eurocup,"Sehovic, Suad",11,2017-10-11,2018-01-17,20.48939393939394,4.181818181818182
eurocup,sergeev pavel||eurocup,"Sergeev, Pavel",13,2017-10-11,2018-01-16,1.4833333333333334,-0.07692307692307693
eurocup,shields shavon||eurocup,"Shields, Shavon",12,2017-10-11,2018-01-17,23.994444444444444,10.833333333333334
eurocup,shukhovtcov grigory||eurocup,"Shukhovtcov, Grigory",9,2017-11-01,2018-01-16,2.072222222222222,0.6666666666666666
eurocup,shurna john||eurocup,"Shurna, John",10,2017-10-11,2017-12-27,20.261666666666667,6.4
eurocup,sikma luke||eurocup,"Sikma, Luke",13,2017-10-11,2018-01-17,26.303846153846152,17.923076923076923
eurocup,silins ojars||eurocup,"Silins, Ojars",11,2017-10-11,2018-01-17,19.11818181818182,4.454545454545454
eurocup,simonovic marko||eurocup,"Simonovic, Marko",12,2017-10-11,2018-01-17,23.95138888888889,6.916666666666667
eurocup,sirvydis deividas||eurocup,"Sirvydis, Deividas",2,2017-12-05,2017-12-13,2.55,-0.5
eurocup,siva  peyton||eurocup,"Siva , Peyton",12,2017-10-11,2018-01-17,19.795833333333334,13.166666666666666
eurocup,skucas zygimantas||eurocup,"Skucas, Zygimantas",10,2017-10-11,2017-12-27,9.790000000000001,2.6
eurocup,slaughter aj||eurocup,"Slaughter, Aj",13,2017-10-11,2018-01-17,24.306410256410256,8.384615384615385
eurocup,slavica nik||eurocup,"Slavica, Nik",11,2017-10-11,2018-01-16,3.166666666666667,0.0
eurocup,smith jamar||eurocup,"Smith, Jamar",13,2017-10-11,2018-01-16,31.43717948717949,11.384615384615385
eurocup,sow khadim||eurocup,"Sow, Khadim",2,2017-10-17,2017-10-25,1.75,0.5
eurocup,starovlah milic||eurocup,"Starovlah, Milic",13,2017-10-11,2018-01-17,5.9,0.46153846153846156
eurocup,stephens quinton||eurocup,"Stephens, Quinton",13,2017-10-11,2018-01-17,1.2948717948717947,-0.23076923076923078
eurocup,stevanovic andreja||eurocup,"Stevanovic, Andreja",8,2017-10-11,2017-12-19,10.804166666666667,0.25
eurocup,stevic oliver||eurocup,"Stevic, Oliver",10,2017-10-11,2017-12-27,18.101666666666667,9.2
eurocup,stipanovic andrija||eurocup,"Stipanovic, Andrija",13,2017-10-11,2018-01-16,24.11923076923077,10.0
eurocup,summers dajuan||eurocup,"Summers, Dajuan",13,2017-10-11,2018-01-16,23.797435897435896,8.153846153846153
eurocup,sutton dominique||eurocup,"Sutton, Dominique",12,2017-10-11,2018-01-17,28.10972222222222,19.0
eurocup,tabu jonathan||eurocup,"Tabu, Jonathan",7,2017-10-11,2017-12-27,23.173809523809524,7.571428571428571
eurocup,tadic tadija||eurocup,"Tadic, Tadija",7,2017-10-11,2017-12-19,0.7119047619047619,-0.42857142857142855
eurocup,talton gary||eurocup,"Talton, Gary",10,2017-10-11,2017-12-27,18.741666666666667,4.0
eurocup,tanaskovic nikola||eurocup,"Tanaskovic, Nikola",4,2017-12-05,2017-12-27,24.4875,5.0
eurocup,tarolis donatas||eurocup,"Tarolis, Donatas",10,2017-10-11,2017-12-27,8.59,3.4
eurocup,taylor jordan||eurocup,"Taylor, Jordan",9,2017-11-08,2018-01-16,15.892592592592592,5.444444444444445
eurocup,tchewa russel||eurocup,"Tchewa, Russel",4,2017-10-25,2017-11-15,0.0,0.0
eurocup,thomas devin robert||eurocup,"Thomas, Devin Robert",4,2017-12-05,2017-12-27,13.095833333333333,6.25
eurocup,thompson ryan||eurocup,"Thompson, Ryan",9,2017-10-10,2017-12-27,22.974074074074075,10.88888888888889
eurocup,timor bar||eurocup,"Timor, Bar",8,2017-10-11,2017-12-27,9.333333333333332,1.125
eurocup,todorovic dejan||eurocup,"Todorovic, Dejan",10,2017-10-11,2017-12-27,26.014999999999997,13.5
eurocup,tomas pere||eurocup,"Tomas, Pere",10,2017-10-11,2017-12-27,18.928333333333335,9.3
eurocup,tomic obrad||eurocup,"Tomic, Obrad",6,2017-10-11,2017-12-13,8.755555555555555,2.0
eurocup,topaloglu caner||eurocup,"Topaloglu, Caner",6,2017-11-08,2017-12-26,0.049999999999999996,-0.16666666666666666
eurocup,trushkin vladislav||eurocup,"Trushkin, Vladislav",13,2017-10-11,2018-01-16,9.975641025641027,4.153846153846154
eurocup,ukic roko||eurocup,"Ukic, Roko",11,2017-10-11,2018-01-16,25.26060606060606,11.0
eurocup,ulubay okben||eurocup,"Ulubay, Okben",13,2017-10-11,2018-01-17,10.606410256410255,2.6153846153846154
eurocup,valiev evgeny||eurocup,"Valiev, Evgeny",13,2017-10-11,2018-01-17,14.193589743589742,3.6923076923076925
eurocup,vargas akeem||eurocup,"Vargas, Akeem",13,2017-10-11,2018-01-17,16.128205128205128,6.230769230769231
eurocup,velickovic novica||eurocup,"Velickovic, Novica",7,2017-10-11,2017-12-27,15.34047619047619,8.285714285714286
eurocup,vikhrov artem||eurocup,"Vikhrov, Artem",13,2017-10-11,2018-01-17,6.707692307692308,0.3076923076923077
eurocup,voronov evgeny||eurocup,"Voronov, Evgeny",11,2017-10-18,2018-01-17,16.715151515151515,5.0
eurocup,vucetic vasilije||eurocup,"Vucetic, Vasilije",10,2017-10-11,2017-12-27,7.85,1.2
eurocup,vujacic sasha||eurocup,"Vujacic, Sasha",13,2017-10-11,2018-01-17,28.49102564102564,11.307692307692308
eurocup,walker david||eurocup,"Walker, David",10,2017-10-11,2017-12-27,22.056666666666665,5.3
eurocup,walker henry||eurocup,"Walker, Henry",3,2018-01-03,2018-01-16,19.794444444444444,3.6666666666666665
eurocup,ware gavin||eurocup,"Ware, Gavin",9,2017-10-11,2017-12-27,21.76851851851852,12.88888888888889
eurocup,washington deron||eurocup,"Washington, Deron",13,2017-10-11,2018-01-17,22.484615384615385,9.615384615384615
eurocup,watkins darryl||eurocup,"Watkins, Darryl",13,2017-10-11,2018-01-17,22.033333333333335,13.923076923076923
eurocup,white james||eurocup,"White, James",7,2017-12-06,2018-01-16,25.511904761904763,12.571428571428571
